RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021
394812,790,"Macomb, IL",Msa,IL,59072,59245,59474,59642,59839,60048,60235,60657,61113,61572,61910,62178,62311,62382,62517,62832,63114,63387,63630,63794,63975,64221,64555,64998,65443,65865,66113,66332,66553,66787,67017,67204,67379,67539,67756,67958,68193,68441,68756,69034,69314,69570,69837,70130,70411,70655,70838,71004,71184,71349,71536,71738,71964,72226,72493,72715,72902,73086,73312,73544,73784,73974,74203,74394,74613,74741,74858,74992,75144,75295,75442,75642,75838,76102,76261,76365,76592,76902,77291,77596,77913,78265,78224,78134,77975,78012,77982,78055,77957,77947,77823,77814,77748,77661,77865,78082,78354,78464,78677,78860,79128,79332
395187,791,"Vernal, UT",Msa,UT,161379,162711,164114,165493,166798,168114,169311,170481,171488,172466,173435,174274,175027,175714,176438,177269,178128,178964,179776,180469,181223,181976,182811,183682,184591,185487,186231,187086,188055,189177,190194,191289,192330,193401,194440,195511,196609,197699,198889,199970,200914,201848,202949,204154,205444,206787,208146,209292,210498,211858,213396,214890,216274,217412,218486,219437,220632,221870,223157,224548,225701,226634,227288,228069,229049,230323,231321,232283,232739,233313,233613,234108,234771,235205,235461,235527,236087,236607,237271,237480,237907,237920,237623,237261,237370,237651,238349,238958,239226,238924,238365,238774,239271,240084,241354,242686,243757,244999,246225,247780,249542,251949
394749,792,"Kingsville, TX",Msa,TX,75159,75377,75636,75926,76288,76628,76957,77234,77599,78063,78572,79067,79506,79991,80527,81016,81422,81806,82214,82714,83178,83682,84203,84777,85285,85745,86154,86659,87134,87647,88186,88767,89248,89710,90002,90332,90614,91037,91535,91988,92645,93257,93853,94234,94669,95083,95480,95918,96521,97105,97507,97879,98198,98549,98889,99490,99896,100447,101028,101777,102176,102480,102847,103216,103320,103451,103476,103363,102883,103212,103610,104221,104271,104454,104620,104739,105093,105461,105874,106328,108265,108485,108239,106561,106487,106091,105902,105710,106457,106966,107558,107661,106952,107017,107343,108543,108878,109358,109615,109842,109246,108792
394815,793,"Madison, IN",Msa,IN,86167,86445,86714,86944,87081,87498,87804,88223,88371,88037,87814,87605,87911,88320,88860,89449,90336,90748,91516,91675,92280,94309,96562,98808,99304,99378,99427,99743,99392,99700,99649,100637,101123,100958,100618,100223,100873,101798,102644,103252,104107,104727,105395,105893,106580,107293,107764,108254,108555,108914,109224,109619,110292,111083,112003,112568,113143,113751,114660,115552,116644,117592,118718,119648,120499,121221,121867,122637,123380,123955,124338,124770,125405,126238,127112,128162,128891,129460,129840,130390,130881,131365,131421,131543,131554,131772,131886,132107,132584,133184,133779,134405,135182,136082,137403,138717,140067,141289,142638,143968,145401,146980
394886,794,"Mount Pleasant, TX",Msa,TX,95134,95518,95933,96382,96803,97202,97595,98055,98619,99076,99570,100078,100811,101506,102167,102662,103145,103612,104059,104494,104904,105343,105768,106146,106331,106546,106821,107253,107806,108350,108925,109374,109795,110251,110736,111140,111394,111728,112090,112514,112806,113101,113385,113821,114288,114690,115071,115567,116272,116804,117277,117674,118077,118577,119041,119458,119667,120029,120484,121151,121703,122300,122851,123308,123805,124129,124450,124775,124931,125085,125020,125159,125364,125830,126370,127003,127450,127873,128200,128655,129248,129924,130466,130820,131073,130975,130865,130669,130698,130803,130975,131247,131523,131769,132278,132866,133602,134570,135626,136836,138088,139463
394962,795,"Paris, TN",Msa,TN,83886,84030,84183,84352,84465,84555,84671,84872,85101,85412,85733,86127,86434,86733,87039,87397,87783,88185,88591,88967,89342,89669,89955,90205,90615,91070,91474,91730,92001,92346,92721,93127,93519,93960,94429,94952,95447,95975,96560,97183,97778,98310,98848,99413,99985,100560,101119,101639,102156,102625,103151,103752,104371,104997,105567,106123,106694,107254,107851,108467,108978,109464,109892,110405,110927,111488,112108,112750,113392,114033,114526,114954,115366,115713,116061,116302,116650,116989,117359,117808,118205,118634,118962,119256,119607,120160,120903,121602,121960,122178,122308,122605,122943,123282,123799,124414,125055,125618,126085,126667,127514,128531
394491,796,"Columbus, NE",Msa,NE,112293,113204,113810,114415,114876,116324,116857,118169,119224,120844,121692,122079,122512,123204,124611,125929,127869,127360,128849,128567,129922,130349,131990,133452,133920,134518,135123,135749,135811,136560,136866,137962,138435,138884,138974,139384,140057,140567,140927,141473,142275,143652,144741,145675,146053,146747,147475,148271,149354,150443,151422,152389,153381,154311,154921,155635,156644,157787,158817,159656,160327,160998,161740,162457,163228,164027,164952,165880,166777,167535,168304,169102,170211,171161,172121,173021,173971,174954,175962,177190,178261,179152,179119,179054,178969,179434,179939,180427,180952,181445,181929,182317,182746,183376,184757,186224,187618,188718,189825,191060,192325,193707
394419,797,"Brookings, SD",Msa,SD,157311,157869,158449,158960,159563,160056,160504,160821,161202,161626,161994,162349,162510,162694,162976,163434,163939,164370,164853,165301,165747,166116,166641,167147,167796,168438,169112,169812,170477,171275,171900,172533,173062,173732,174383,175074,175863,176677,177400,177950,178497,179187,180042,180961,181892,182790,183596,184523,185455,186456,187330,188288,189087,189853,190536,191250,191889,192321,193020,193540,194033,194272,194836,195553,196699,197644,198415,198908,199468,200322,200564,200954,200903,201148,201217,201312,201816,202472,203423,204251,204958,205633,206489,207398,208086,208460,208815,209550,209949,210363,210633,211211,211806,212385,213124,213831,214981,216339,217807,219018,220298,221643
394740,798,"Kennett, MO",Msa,MO,57812,57977,58021,57964,57907,57902,57864,57892,57929,58036,58171,58344,58552,58695,58819,58976,59196,59378,59602,59787,60022,60255,60441,60618,60716,60793,60879,60977,61171,61409,61657,61928,62135,62519,62895,63317,63631,64190,64723,65199,65430,65655,65912,66150,66394,66255,66151,66038,66342,66581,66841,67118,67430,67719,67925,68154,68458,68934,69487,70025,70372,70529,70721,70941,71268,71598,71931,72180,72366,72604,72964,73364,73657,73913,74028,74174,74291,74477,74668,74934,75193,75523,75147,74757,74293,74400,74562,74734,74865,74937,74964,75026,75064,74991,75356,75705,76176,76276,76390,76473,76582,76711
394376,800,"Beeville, TX",Msa,TX,78508,78834,79153,79540,79963,80346,80707,81071,81623,82342,83152,83941,84733,85525,86302,86951,87497,88057,88606,89188,89609,90041,90572,91238,91918,92488,93045,93633,94349,95244,96132,96931,97717,98362,98774,99006,99383,99951,100688,101442,102145,102638,103220,103821,104477,105118,105945,106864,107573,108139,108607,109179,109783,110551,111273,112126,112798,113507,114168,114924,115762,116564,117262,117848,118469,118953,119270,119447,119923,120659,121188,121515,121760,122358,123013,123606,123989,124364,124737,125175,125639,126310,126856,127516,127896,127897,127437,127029,126941,127171,127421,127704,127805,127652,127743,127872,128288,128880,129870,130923,131892,132715
394855,801,"Miami, OK",Msa,OK,56100,56132,56208,56380,56517,56617,56707,56849,57022,57054,57047,56956,57072,57149,57353,57453,57614,57705,57838,58017,58258,58679,59077,59598,59994,60475,60807,61031,61331,61708,62100,62311,62400,62553,62717,62856,62880,62700,62454,62298,62274,62316,62318,62417,62552,62761,62983,63216,63413,63225,63140,63171,63569,63892,64193,64479,64875,65157,65408,65596,65895,67453,68942,70313,70500,70726,70979,71217,71391,71567,71633,71789,71953,71876,71850,71851,72211,72568,72959,73338,73655,73862,74222,74553,74939,74876,74910,74959,75049,75057,75010,75243,75476,75843,76191,76575,76941,77565,78159,78821,79602,80525
753878,802,"Dayton, TN",Msa,TN,103794,103733,103717,103956,104176,104367,104412,104550,104813,105077,105326,105618,105979,106437,106804,107054,107421,107834,108313,108706,109063,109507,109891,110340,110786,111270,111759,112249,112769,113347,113936,114518,114999,115447,115947,116509,117079,117664,118322,119004,119566,119999,120446,120985,121635,122340,123072,123774,124485,125160,125868,126619,127460,128398,129293,130132,130923,131608,132299,132818,133395,133913,134466,134978,135530,136080,136756,137449,138293,139046,139481,139845,140129,140722,141229,141783,142193,142726,143505,144570,145458,146242,146270,146220,146052,146444,147480,148565,149474,149982,150242,150622,151037,151638,153026,154603,156353,157582,158392,159229,160375,161904
395207,803,"Washington, IN",Msa,IN,101453,101584,101727,101950,102177,102311,102443,102660,102951,103219,103445,103705,104053,104420,104750,104974,105253,105542,105918,106129,106426,106738,107152,107493,107843,108165,108454,108703,108878,109124,109356,109641,109856,110100,110401,110771,111013,111349,111745,112357,112943,113591,114036,114407,114705,114956,115113,115267,115673,116168,116686,117151,117694,118175,118808,119534,120427,121403,122519,123555,124451,125189,125956,126751,127349,127996,128635,129429,130003,130590,130974,131581,132126,132827,133483,134169,135051,135938,136835,137620,138319,138890,139080,139360,139613,139887,140054,140362,140994,141440,141734,141947,142506,143189,144296,145295,146437,147596,148943,150262,151380,152766
394435,807,"Camden, AR",Msa,AR,45028,45239,45329,45324,45297,45257,45216,45194,45221,45339,45379,45387,45450,45540,45649,45728,45801,45907,46022,46166,46339,46429,46683,46905,47239,47409,47670,47808,47998,48242,48529,48812,49001,49236,49456,49641,49673,49803,50001,50367,50612,50743,50740,50912,51104,51420,51511,51722,51943,52220,52330,52327,52501,52772,53188,53313,53480,53562,53873,54119,54203,54228,54344,54635,54790,54902,55072,55224,55268,55179,55330,55847,56701,57294,57573,57700,58016,58135,58134,58222,58431,58709,58154,58147,57901,58306,58305,58266,58099,58133,58288,58544,58582,58625,59108,58963,58838,58338,58276,58257,58235,58119
394713,808,"Jackson, WY",Msa,WY,507882,508281,508776,509183,510063,510812,510909,511137,511130,512143,513052,513998,514956,516840,518770,520683,522608,524347,525730,527457,529679,532284,534407,536667,538866,541192,543207,545500,547428,548823,551391,554119,557195,558856,560946,563288,566058,568232,570496,572603,574865,578535,580944,583042,583739,585596,587406,589053,589678,590856,591268,592682,594345,596744,598244,599822,601836,605916,609931,614866,619899,625228,632087,638388,644163,646230,651375,656416,663512,667125,670639,672897,675907,678908,682376,686690,692539,702778,711596,720825,727406,728907,728625,727943,733861,737412,738318,735551,734655,734429,735114,736109,737135,743903,752765,763001,768524,776592,787172,801534,815196,828367
394670,809,"Hastings, NE",Msa,NE,94442,94674,94893,95128,95342,95635,95985,96370,96802,97158,97470,97746,98023,98312,98592,98890,99254,99586,99934,100249,100569,100943,101367,101874,102445,102985,103582,104141,104642,105114,105545,105993,106314,106629,107161,107713,108262,108644,108976,109348,109692,110110,110563,111014,111593,112174,112310,112403,112396,112890,113403,114019,114627,115228,115746,116261,116733,117287,118134,118994,119937,120535,121173,121703,122328,122937,123537,124211,124848,125349,125941,126689,127666,128375,128986,129481,130102,130694,131326,132032,132693,133371,133156,133032,132550,132734,132798,133230,133602,134014,134361,134674,135009,135399,136386,137233,138245,138967,139853,140571,141304,142084
394730,810,"Juneau, AK",Msa,AK,349263,350336,351246,352032,352887,353171,353344,353284,353519,353680,354219,354745,355362,355893,357075,358579,359785,360699,361596,362975,364503,365830,366817,367832,368930,370088,371214,372255,373782,375393,376768,377812,378721,380097,381393,382673,383642,384476,384886,385214,385303,385595,386206,386998,387621,387890,388131,388559,389288,390279,391553,392689,393946,395091,396174,396920,397900,398917,399991,400748,401366,401873,402177,402921,403520,404378,404985,405858,406513,407291,408067,409092,409977,411615,413412,414937,416483,417901,419525,420483,421455,422725,423113,423433,423569,424564,425501,426423,427097,427802,428684,429912,431177,432149,433773,435377,437215,438057,438923,439883,441089,442322
394310,811,"Albert Lea, MN",Msa,MN,89951,90409,90776,91139,91489,91756,92148,92406,92772,93000,93338,93644,93886,94130,94326,94534,94759,95002,95207,95391,95566,95771,95948,96173,96552,97013,97424,97694,97959,98345,98678,99029,99268,99608,100088,100493,100837,100999,101311,101675,102104,102528,102986,103437,103948,104450,104897,105421,106045,106782,107447,108109,108690,109207,109647,110111,110568,110985,111423,112019,112627,113291,113841,114414,114830,115147,115484,115874,116274,116783,117383,118171,118896,119736,120486,120956,121308,121694,122250,122840,123428,123931,123982,123222,122485,121629,121438,120843,120951,121187,121889,122271,122560,122938,123668,124942,126295,127759,128887,130584,131943,133350
394786,812,"Lewisburg, TN",Msa,TN,104930,105084,105235,105378,105508,105560,105635,105731,105901,106096,106347,106570,106871,107172,107569,107955,108363,108812,109229,109648,110019,110439,110872,111349,111767,112203,112565,112969,113364,113802,114291,114834,115349,115834,116312,116907,117620,118339,118976,119558,120180,120816,121464,122058,122758,123489,124307,125130,125785,126422,127158,128131,129060,129993,130916,131967,133061,134172,135247,136115,137242,138414,139801,140952,142244,143426,144857,145848,146225,146412,146888,148005,149169,150315,151546,152789,154121,155219,156549,157276,156417,155304,154859,156353,157945,159722,161550,163277,164709,166709,168702,171837,176565,181786,186515,189526,192596,195783,199150,203022,207441,211811
394708,813,"Iron Mountain, MI",Msa,MI,82249,82125,82159,82883,83255,83336,83521,84044,84957,85710,86365,86701,86857,87007,87292,87619,88094,89294,90533,91845,92372,92926,93257,93635,93968,94230,94478,94692,95102,95184,95213,95118,95366,95698,96028,96345,96574,96855,97085,97476,97818,98099,98406,98724,99176,99646,100244,100769,101326,101795,102349,102966,103519,104020,104442,104845,105301,105742,106243,106816,107405,108105,108805,109415,109992,110587,111161,111713,112218,112732,113124,113436,113840,114287,114669,114982,115545,116175,116874,117288,117840,118373,118456,118400,118271,118513,118595,118740,118492,118314,118008,118193,118267,118407,118994,119792,120680,121346,122271,123325,124714,126178
394795,814,"Lincoln, IL",Msa,IL,71210,71785,71779,71694,71355,71511,71530,71549,71640,72071,74199,76604,77419,76761,77342,79311,81326,81807,82548,83236,83973,84188,83872,83417,83916,84690,85019,84787,84871,85550,85903,86084,86233,86611,86758,86942,87180,87794,88277,88309,88160,88207,88467,88803,89015,89235,89170,89157,89054,89064,89066,89246,89428,89584,89664,89919,90167,90400,90610,90807,91009,91187,91266,91459,91779,92101,92315,92362,92575,92718,92967,93148,93433,93710,93985,94070,94095,94156,94497,94887,95138,95221,95019,94939,95012,95251,95560,95837,95960,96012,95918,95969,96054,96326,96804,97259,97581,97818,98061,98437,98988,99632
394725,815,"Jesup, GA",Msa,GA,78878,79320,79736,80126,80512,80946,81425,81930,82445,82956,83523,84105,84780,85403,86058,86620,87175,87666,88097,88519,89006,89535,90046,90514,90924,91483,92065,92767,93495,94291,95058,95715,96249,96663,97053,97507,98149,98750,99293,99745,100213,100733,101307,101865,102413,103020,103632,104161,104462,104695,105061,105447,105954,106283,106723,107316,108053,108800,109502,110306,111206,112047,112754,113391,113927,114534,115027,115443,115760,116100,116674,117266,117843,118281,118676,119196,119628,120160,120647,121388,122007,122650,122338,122036,121582,121916,122330,122840,123053,123138,123132,123263,123493,123715,124589,125478,126530,127127,127771,128369,129352,130481
394751,816,"Kirksville, MO",Msa,MO,89413,89495,89697,89878,89997,89992,90009,90077,90191,90316,90537,90833,91160,91528,91818,92084,92466,92908,93406,93728,94005,94251,94524,94806,95148,95497,95894,96177,96573,96927,97307,97614,97974,98394,98801,99213,99470,99706,99904,100346,100520,100733,100830,101212,101652,102078,102545,102987,103665,104359,105075,105568,106154,106720,107400,108063,108756,109386,109968,110509,111027,111530,112048,112603,113158,113753,114181,114562,114817,115430,116048,116778,117208,117500,117736,118056,118685,119315,119989,120539,120980,121137,120885,120838,120987,121482,121852,122230,122324,122389,122463,122745,123151,123631,124456,125105,125782,126305,127000,127710,128551,129482
394320,818,"Alpena, MI",Msa,MI,74221,75694,77015,78810,79787,80852,81691,82217,82954,83491,83749,83857,83924,83640,83408,83094,83210,83327,83396,83680,83825,84299,84694,85156,86046,86828,87348,87266,87186,87303,87354,87600,87897,88150,88357,88454,88038,87454,87019,87193,87424,87441,87598,87621,87809,87857,88045,88241,88531,88848,89195,89589,89997,90327,90724,91154,91626,91992,92369,92786,93341,93930,94522,95019,95478,96006,96363,96712,96832,97159,97388,97757,98019,98377,98765,99218,99921,100678,101362,101760,102125,102415,102246,102017,101902,102126,102304,102405,102362,102362,102500,102967,103502,104052,105030,106015,106981,107700,108521,109489,110561,111667
395100,819,"Silver City, NM",Msa,NM,106889,107654,108205,108207,108357,108578,108957,108718,108425,108490,108805,109691,110386,111009,111579,112225,112570,112494,112274,112824,113268,113969,114484,115609,116621,117637,117846,118253,118704,119222,119097,118517,118604,118832,119057,117477,116927,116653,117977,118551,118836,119219,120028,121057,120993,120522,120403,121482,121049,119637,117515,116640,116545,116838,118524,119996,121638,122079,122337,122595,123422,124741,126225,127432,128282,128478,127733,127083,127049,127552,127942,127965,128443,129487,130622,131485,132073,132731,133279,133886,134245,135250,135815,136613,136886,137456,137905,138471,138831,139349,140108,141074,141963,142382,143286,144216,145319,145887,146567,147382,148624,149901
394706,820,"Indianola, MS",Msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,55517,55968,56255,56971,57482,58076,58880,60006,61090,61896,62279,62429,62330,62559,62974,63230,63260,63132,62735,61622,60472,59562,59345,59350,59664,59293,58807,58367,58576,58637,58414,58492,58571,58909,58978,59124,59167,59319,59528,59800,59955,60080,60232,60490,60901,61284,61580,61822,61987,62132,62214,62363,62533,62814,63238,63613,63956,64220,64520,64763,64585,65035,65456,66302,66482,66742,66928,67199,67472,67837,68275,68813,69742,70186,70722,70957,71798
753879,821,"Elkins, WV",Msa,WV,75027,74960,74932,75040,75252,75392,75563,75776,76048,76219,76283,76283,76469,76815,77167,77457,77588,77913,78344,78850,79054,79186,79148,79227,79388,79839,80389,80822,81415,81864,82084,82114,82491,83296,84995,86896,88708,89670,90156,90494,90632,90921,91397,92035,93008,93768,94101,93867,93332,93154,93289,93940,94695,95471,96152,96690,96781,97059,97295,97895,98243,98822,99247,99713,100004,100244,100587,100848,100930,100518,100222,99812,99916,100353,101304,101805,102028,102779,103403,103896,103510,103289,102312,101830,101562,100170,98091,96037,95644,94159,92408,90580,90075,89727,89961,89999,89886,90497,91592,93077,93901,95630
394774,822,"Las Vegas, NM",Msa,NM,140617,143057,145557,145922,145064,143505,142580,143185,144889,145926,144636,142265,140445,140807,140710,140393,140029,140533,140660,140997,140692,142025,143411,146261,146906,146826,145094,145958,146835,148197,148792,148950,149058,147864,148621,148954,148346,146661,146301,147065,147881,148831,150962,153253,154125,154066,153174,152664,154539,157125,160467,159695,158748,155396,152806,150942,151520,153347,154861,155898,157003,157652,157952,158523,159063,160466,161477,161017,159660,158242,158075,157824,156538,155304,153943,154874,156422,157968,158548,159065,159529,159973,159157,158323,157818,158301,158769,158407,157558,158220,159137,160971,162383,163647,165404,167299,169364,170774,172415,173689,175141,175300
394846,823,"McPherson, KS",Msa,KS,126944,128685,129957,129566,129158,128016,127877,127310,127892,127799,127978,128130,127268,126473,125626,125922,126346,127253,127950,128521,128917,129455,129762,129824,129810,129919,130165,130502,130912,131409,131946,132882,133771,134480,134882,135120,135673,136250,136806,137186,137598,137962,138440,138785,138876,138832,138915,139468,140059,140629,141086,141604,142057,142575,142977,143224,143433,143861,144536,145187,145777,146326,146953,147505,148067,148700,149100,149489,149908,150574,151301,151789,152345,152789,153398,153962,154640,155285,155907,156529,157453,158354,158696,158727,158736,159049,159190,159443,159673,159969,160303,160861,161161,161361,161955,162961,164030,165010,166109,167245,168445,169711
395093,824,"Sheridan, WY",Msa,WY,226956,226064,226161,226580,226974,227224,227447,228069,228769,229447,229702,230092,230906,231741,232326,232822,233836,234997,236278,236765,237270,237551,238159,238972,239856,240897,241750,242460,242879,243344,243611,244220,244649,245288,245792,246494,247092,247683,248234,248728,249062,249269,249598,250013,250354,250505,250656,250545,250449,250403,250377,250487,250849,251383,251863,252203,252806,253760,254945,256337,257732,258773,259628,260283,260864,261485,262134,263132,263824,264357,264334,264588,265106,266272,267751,269582,271586,273285,275090,276318,278000,278913,279717,280105,280702,281220,282056,282894,283615,284148,284513,285612,286499,288081,290074,292324,294406,296441,298267,300137,302236,304853
395206,825,"Washington Court House, OH",Msa,OH,91621,91565,91494,91470,91424,91489,91612,91728,91798,91819,91879,91995,92169,92349,92586,92842,93114,93278,93376,93481,93615,93797,93950,94124,94308,94440,94555,94641,94830,95079,95407,95749,96005,96192,96364,96546,96707,96921,97157,97438,97626,97830,97934,98034,98290,98635,99068,99384,99857,100398,100979,101464,101893,102260,102611,103036,103462,103891,104317,104889,105395,105800,106168,106703,107293,107868,108478,109032,109563,110075,110553,111098,111660,112382,113163,113829,114434,115033,115736,116637,117520,118355,118484,118471,118445,118622,118782,118966,119725,120542,121301,121756,122289,122903,124110,125388,126706,127848,129026,130266,131130,132032
394381,826,"Bennettsville, SC",Msa,SC,29538,29481,29343,29098,28794,28531,28672,29009,29438,29832,29817,29833,29680,29746,29985,30539,31117,31716,31667,31872,31795,32221,32508,32924,33136,33452,33028,32464,31839,31717,31990,32136,32501,32600,32810,32984,33579,34550,35963,37102,37969,38367,38841,39193,39820,40305,40941,41325,41296,41030,40830,40964,41225,41626,42091,42546,42686,42941,43200,43729,44755,45751,46504,46694,46944,47310,47398,47719,47883,48248,48358,48558,48493,48025,48087,48527,49199,49365,49464,49723,50103,50330,50480,50316,50284,50236,50832,51238,51813,51874,52246,52345,52504,52591,52792,53067,53211,53526,53036,52547,51722,51476
395185,827,"Van Wert, OH",Msa,OH,74229,74217,74249,74404,74545,74702,74796,74964,75148,75326,75507,75788,75991,76225,76401,76636,76893,77111,77355,77534,77756,78046,78373,78624,78963,79312,79773,80123,80537,81021,81615,82221,82746,83186,83585,84080,84589,85092,85490,85919,86302,86704,87044,87424,87829,88244,88643,89065,89453,89887,90233,90561,90842,91077,91340,91614,91926,92296,92728,93035,93365,93675,94194,94779,95376,95967,96430,96918,97344,97695,97976,98332,98788,99291,99840,100309,100693,101018,101489,102127,102786,103310,103252,103174,103146,103272,103455,103694,104362,104897,105373,105651,105995,106478,107443,108418,109316,110098,110789,111496,111947,112586
394853,828,"Merrill, WI",Msa,WI,102380,102409,102478,102702,102797,102843,102619,102421,102226,102182,102116,102281,102441,102677,102845,103021,103186,103390,103695,104019,104567,105179,105792,106184,106490,106763,106969,107279,107653,108130,108582,108976,109266,109486,109770,110035,110509,110990,111612,111975,112360,112767,113342,113889,114378,114767,115143,115618,116040,116519,117045,117700,118271,118705,119074,119491,119968,120656,121397,122160,122825,123328,123654,124008,124512,125068,125524,125925,126327,126750,127089,127491,127898,128496,129076,129691,130364,131002,131667,132281,133053,133521,133292,132618,132261,132225,132572,132816,133131,133360,133522,133781,133971,134354,135311,136592,137681,138511,139139,139884,140594,141475
753901,829,"Ludington, MI",Msa,MI,92281,92919,93420,93998,94513,95049,95716,96486,97356,98009,98609,99227,99918,100360,100788,101185,101936,102696,103705,104482,105183,105665,106175,106668,107339,108135,109015,109751,110288,110870,110752,110611,110354,110608,110970,111266,111438,111578,111753,112139,112505,112806,113257,113802,114572,115210,115860,116487,117296,118107,118884,119455,120012,120489,121045,121594,121849,122197,122637,123447,124238,125049,125883,126603,127237,127875,128635,129369,130132,130735,130987,131133,131135,131611,132231,133167,134139,135165,136079,136922,137474,137980,137145,136421,135833,136261,136909,137499,138155,138608,139070,139784,140741,141834,144151,146395,148662,149987,151153,152362,153674,155290
394858,830,"Middlesborough, KY",Msa,KY,43926,43835,43674,43711,43667,43675,43669,43944,44092,44307,44328,44334,44069,43829,43722,43868,44005,44161,44316,44384,44493,44585,44737,44889,45121,45369,45548,45620,45692,45756,45898,46041,46166,46251,46335,46514,46662,46841,46957,47119,47284,47432,47538,47609,47731,47920,48152,48327,48447,48581,48847,49164,49420,49629,49772,49950,50171,50408,50697,50923,51104,51110,51053,51094,51219,51446,51680,51800,51803,51560,51460,51423,51922,52436,52943,53066,53205,53265,53433,53587,53954,54462,54671,54784,54682,54841,55062,55176,55344,55561,55875,56245,56429,56629,56983,57404,57735,57901,58037,58445,58797,59139
394508,831,"Crescent City, CA",Msa,CA,172609,174013,176039,178484,181400,184758,186811,188684,190343,192927,195589,197763,199913,201706,203875,205467,207064,208075,209509,210712,212217,213584,214867,216339,217825,219431,220557,221803,223168,224811,226858,228343,229561,229978,230704,231635,232407,233310,234357,235399,236229,236765,236557,236509,236639,237881,239124,240277,241322,243169,244863,246704,247918,249287,250776,252454,254094,255443,256428,257214,258177,257120,256353,255362,256370,257227,258179,258037,258661,259173,260443,260864,260946,261780,262565,263683,263873,264210,264617,265765,268593,270613,271903,271502,271517,271163,271055,271175,271223,271008,270478,270688,269054,268251,267883,269442,271011,273047,275045,276957,279264,282051
394921,832,"North Vernon, IN",Msa,IN,98103,98158,98180,98118,98094,98310,98467,98674,98684,98803,98850,98905,98935,99068,99265,99575,99924,100197,100560,100920,101363,101712,102111,102596,103130,103626,103892,104089,104204,104345,104449,104553,104702,104917,105152,105330,105432,105509,105754,106137,106627,107031,107340,107559,107716,107968,108241,108542,108930,109402,109949,110347,110729,111221,111840,112572,113299,113882,114418,114911,115436,116009,116585,117261,117803,118289,118719,119201,119696,120066,120348,120754,121386,122003,122572,123090,123830,124594,125305,125854,126334,126920,127251,127540,127691,127840,127947,128187,128816,129400,129941,130423,131051,131712,132642,133560,134483,135434,136480,137475,138129,138870
394673,833,"Hays, KS",Msa,KS,,,,,,,,,,,145995,146667,147289,148768,150068,151511,153127,154898,156432,157379,158598,159610,161199,162350,163736,164229,165001,165291,165247,164799,164675,165266,165557,166026,165715,165677,165390,165804,165997,166417,166746,167109,167185,167216,167011,166889,166554,166821,167047,167403,167660,167886,168111,168409,168953,169650,170175,170516,170782,170984,171274,171596,172088,172488,172899,173099,173363,173522,174030,174571,175227,175444,175485,175580,175773,176035,176267,176581,176806,176844,177118,177755,178239,178771,179066,179485,179651,179914,180239,180694,181047,181719,182056,182173,182401,182847,183580,184231,185034,185787,186543,187250
394601,834,"Forrest City, AR",Msa,AR,46267,46216,46141,45998,45876,45717,45763,45758,45822,45844,45914,45950,46019,46001,46062,46097,46150,46110,46018,45935,45859,45874,45961,46041,46101,46101,46072,46135,46190,46334,46383,46429,46378,46212,46084,45995,45989,46068,46103,46046,45864,45770,45810,45933,46101,46231,46221,46111,46085,46066,46108,46152,46400,46599,46593,46353,46049,46028,46057,46180,46167,46223,46318,46423,46486,46515,46669,47055,47479,47803,48194,48646,49078,49196,49307,49466,49632,49571,49508,49634,49966,50511,50863,51145,51046,51089,50997,51017,51092,51529,51937,52110,52060,51851,51759,51673,51911,52175,52518,52730,52877,52853
